,id,url,date,content,username,replyCount,retweetCount,likeCount,quoteCount,hashtags
92,1.4431E+18,https://twitter.com/xoShaaan/status/1443095953028706310,2021-09-29 06:11:01+00:00,"My FYP on TikTok:

Salmon and rice trending meal
Squid games cookie
People doing things with twins",xoShaaan,3,8,157,1,
93,1.44046E+18,https://twitter.com/xoShaaan/status/1440460174909599746,2021-09-21 23:37:22+00:00,I tried MAKEUP BY MARIO cosmetics! 🎨 honest first impressions.... https://t.co/szUCQVkjbQ https://t.co/ivswtP4GYp,xoShaaan,1,2,50,0,
94,1.43934E+18,https://twitter.com/xoShaaan/status/1439341597125083137,2021-09-18 21:32:33+00:00,https://t.co/SytDvlYbqa 🥰 I’m gonna do a makeup live stream rn! Love u,xoShaaan,2,1,26,0,
95,1.43283E+18,https://twitter.com/xoShaaan/status/1432831924272128002,2021-08-31 22:25:26+00:00,Full Face FIRST IMPRESSIONS 😄☀️ the dreamiest bronzer products?? wow https://t.co/WozUqqanHM https://t.co/812Lodcysr,xoShaaan,1,4,67,0,
96,1.42739E+18,https://twitter.com/xoShaaan/status/1427393238386675732,2021-08-16 22:14:02+00:00,i tried the VIRAL reverse cat eye look... and.... 😷 CC GRWM https://t.co/OwIj7T9cMv https://t.co/j4ynbRSun9,xoShaaan,2,5,50,0,
97,1.42523E+18,https://twitter.com/xoShaaan/status/1425231578590973954,2021-08-10 23:04:22+00:00,NEW HOLY GRAIL? 🧸✨ CLINIQUE Serum Foundation... FLAWLESS ☁️ first impression https://t.co/9yDq7CydEx https://t.co/ABEXnzp8UX,xoShaaan,1,5,38,0,
98,1.42303E+18,https://twitter.com/xoShaaan/status/1423025616601841666,2021-08-04 20:58:40+00:00,how to look alive when you're sick 😷 get ready with me https://t.co/ZD2GHAdXTM https://t.co/Tla26Typ7X,xoShaaan,1,3,46,0,
99,1.41797E+18,https://twitter.com/xoShaaan/status/1417969125574414336,2021-07-21 22:05:58+00:00,LIP SWATCHES! 💄 Huda Beauty Power Bullet Cream Glow Lipstick ✨ FULL COLLECTION https://t.co/eD9vfriRjx https://t.co/iWUHoVEs1e,xoShaaan,1,3,70,0,
100,1.4162E+18,https://twitter.com/xoShaaan/status/1416199515669942272,2021-07-17 00:54:10+00:00,update hamish stalked me on twitter and bought some home this morning https://t.co/dbidz1XHla,xoShaaan,10,2,312,1,
101,1.41585E+18,https://twitter.com/xoShaaan/status/1415848563523739648,2021-07-16 01:39:37+00:00,aww thank u for the support!! I’m loving @sundayriley @OkanaSkinCare @bareMinerals and @dermalogica https://t.co/ZPwJS6mVgR,xoShaaan,1,1,14,0,
102,1.41579E+18,https://twitter.com/xoShaaan/status/1415792418406895617,2021-07-15 21:56:31+00:00,i’m craving weetbix wildberry bites,xoShaaan,4,4,59,1,
103,1.41478E+18,https://twitter.com/xoShaaan/status/1414777986935529481,2021-07-13 02:45:32+00:00,"DECLUTTER! ♻️ mascaras, brows, liners &amp; more! 💕 MAKEUP ORGANISATION 2021 https://t.co/Cesw7Qmpnm https://t.co/eFWxD5ODmi",xoShaaan,2,7,77,0,
104,1.41254E+18,https://twitter.com/xoShaaan/status/1412539487096242176,2021-07-06 22:30:32+00:00,you NEED this powder.... NOW!! 😱 a FULL GLAM transformation https://t.co/3Srzi25IVV https://t.co/7khI5keXpj,xoShaaan,1,4,55,0,
105,1.41079E+18,https://twitter.com/xoShaaan/status/1410793519514492928,2021-07-02 02:52:40+00:00,gross makeup 💀 Vlog 687 https://t.co/RJp8EgI2eo https://t.co/Gcrqo6H5zN,xoShaaan,3,4,42,0,
106,1.41001E+18,https://twitter.com/xoShaaan/status/1410013195377332224,2021-06-29 23:11:57+00:00,im editing a new vlog &lt;3,xoShaaan,2,7,56,0,
107,1.40745E+18,https://twitter.com/xoShaaan/status/1407445814306172930,2021-06-22 21:10:05+00:00,I died my hair pink.... 💗☁️🍦 chit chat GRWM for an ad! https://t.co/0T7Sy66K9F https://t.co/cdB5N6JLHi,xoShaaan,2,2,81,0,
108,1.40712E+18,https://twitter.com/xoShaaan/status/1407123409910173731,2021-06-21 23:48:58+00:00,hey ily,xoShaaan,9,6,162,0,
109,1.40567E+18,https://twitter.com/xoShaaan/status/1405666140282515456,2021-06-17 23:18:18+00:00,full face of NEW MAKEUP 🤑 first impressions 💞 viral makeup &amp; more https://t.co/NWhbvQb3jI https://t.co/nBQ48u0MBM,xoShaaan,1,4,59,0,
110,1.40316E+18,https://twitter.com/xoShaaan/status/1403161542804185088,2021-06-11 01:25:55+00:00,i’m so ready for new @lorde this is what has been missing ugh,xoShaaan,1,6,90,0,
111,1.40243E+18,https://twitter.com/xoShaaan/status/1402434493856714753,2021-06-09 01:16:53+00:00,There is no worse burp than a fish oil tablet burp,xoShaaan,15,12,203,0,
112,1.40066E+18,https://twitter.com/xoShaaan/status/1400660734552412162,2021-06-04 03:48:36+00:00,I’m getting Megan Fox and MGK Stan accounts all over my IG explore and it’s weird,xoShaaan,2,5,111,0,
113,1.40022E+18,https://twitter.com/xoShaaan/status/1400216882922213376,2021-06-02 22:24:54+00:00,I just snapped my nail half way down my nail bed how exciting,xoShaaan,10,7,138,0,
114,1.4002E+18,https://twitter.com/xoShaaan/status/1400203834517979136,2021-06-02 21:33:03+00:00,Obviously we all turn around as we wash but I mean when you’re chilling there contemplating life... what direction,xoShaaan,2,5,40,0,
115,1.4002E+18,https://twitter.com/xoShaaan/status/1400203625935163392,2021-06-02 21:32:13+00:00,Twitter... I already checked with Instagram but now I wanna know do you,xoShaaan,3,2,10,0,
116,1.40004E+18,https://twitter.com/xoShaaan/status/1400040266942205962,2021-06-02 10:43:05+00:00,The fact 14% of you.... 🥴🥴🥴,xoShaaan,7,4,113,0,
117,1.39986E+18,https://twitter.com/xoShaaan/status/1399858797057777665,2021-06-01 22:41:59+00:00,Someone asked if I bite or snap my KitKat and it’s got me wondering...,xoShaaan,17,4,68,1,
118,1.39986E+18,https://twitter.com/xoShaaan/status/1399856484855390209,2021-06-01 22:32:48+00:00,I want the pink iMac 🖥 🥲,xoShaaan,8,32,421,2,
119,1.39923E+18,https://twitter.com/xoShaaan/status/1399233368647106561,2021-05-31 05:16:46+00:00,kitkats are superior,xoShaaan,8,59,449,5,
120,1.39731E+18,https://twitter.com/xoShaaan/status/1397307826670690304,2021-05-25 21:45:21+00:00,first imps! 🍉 LIZZIE MCGUIRE PALETTE &amp; more new makeup w a bad mood lol 😤 https://t.co/H7K3AnibWd https://t.co/ETxWMlUVFy,xoShaaan,2,3,76,0,
121,1.39587E+18,https://twitter.com/xoShaaan/status/1395867105824632833,2021-05-21 22:20:26+00:00,new in makeup! 🎁 BIGGEST PR HAUL YET? 😊 grab a snack https://t.co/wvqE61kXZm https://t.co/HZlr6XCIpJ,xoShaaan,1,5,60,0,
122,1.39495E+18,https://twitter.com/xoShaaan/status/1394950071406370817,2021-05-19 09:36:28+00:00,What’s your holy grail lip product?,xoShaaan,73,5,95,2,
123,1.39478E+18,https://twitter.com/xoShaaan/status/1394777013727096833,2021-05-18 22:08:48+00:00,DECLUTTER! ♻️ my skincare drawer! 💕 BEAUTY ORGANISATION 2021 https://t.co/69eSzL3AXG https://t.co/NnTBX7d5sd,xoShaaan,1,6,66,0,
124,1.39447E+18,https://twitter.com/xoShaaan/status/1394473244275535872,2021-05-18 02:01:44+00:00,new declutter tomorrow and vlog later this week I hope ❤,xoShaaan,2,4,114,0,
125,1.39447E+18,https://twitter.com/xoShaaan/status/1394473134342873097,2021-05-18 02:01:17+00:00,i’m having one of *those* weeks,xoShaaan,3,76,528,4,
126,1.39243E+18,https://twitter.com/xoShaaan/status/1392432043405897734,2021-05-12 10:50:43+00:00,So apparently dachshund is pronounced “daks-hund”,xoShaaan,31,10,278,3,
127,1.39225E+18,https://twitter.com/xoShaaan/status/1392246636462567425,2021-05-11 22:33:59+00:00,"@ebonyjo_ You might be low in other nutrients then, check with a naturopath if you can ✨",xoShaaan,1,1,3,0,
128,1.39224E+18,https://twitter.com/xoShaaan/status/1392243393535758339,2021-05-11 22:21:06+00:00,Time for my b12 shots 💉 cannot wait bc I am 💤💤💤,xoShaaan,1,5,77,0,
129,1.39222E+18,https://twitter.com/xoShaaan/status/1392222948811939840,2021-05-11 20:59:51+00:00,Newness ✨🥺💕 https://t.co/xLmJZHLMIH https://t.co/G6M2rfS7kY,xoShaaan,4,5,111,2,
130,1.39186E+18,https://twitter.com/xoShaaan/status/1391864006957146115,2021-05-10 21:13:33+00:00,my NEW makeup collection 😱 I can't believe its finally here 💞 my wedding makeup! https://t.co/vHG3FikuSI https://t.co/31hf4ggdrZ,xoShaaan,15,10,143,0,
131,1.39167E+18,https://twitter.com/xoShaaan/status/1391668930322735106,2021-05-10 08:18:23+00:00,do you consider khaki to be a beige or a green,xoShaaan,104,8,209,10,
132,1.39047E+18,https://twitter.com/xoShaaan/status/1390469936909209601,2021-05-07 00:54:01+00:00,I don't like to insert myself in to drama but this makes me feel NAUSEOUS what is wrong with people?? fuck people who fail their pets https://t.co/MsUzTs6rKG,xoShaaan,16,23,391,1,
133,1.39044E+18,https://twitter.com/xoShaaan/status/1390440976867495936,2021-05-06 22:58:56+00:00,trying the VIRAL tiktok foundation... 🤔 L'Oreal Infallible 24 Hour Foundation Powder https://t.co/5hvCfltlKc https://t.co/b4KyWcc3De,xoShaaan,1,6,42,0,
134,1.3902E+18,https://twitter.com/xoShaaan/status/1390195685639680000,2021-05-06 06:44:14+00:00,"Whats your DREAM pet? Like anything in the world… realistic or not. 

I want a wombat",xoShaaan,173,5,248,18,
135,1.38938E+18,https://twitter.com/xoShaaan/status/1389379138549542918,2021-05-04 00:39:34+00:00,food &amp; aliens 👽 Vlog 684 https://t.co/VOy34ZezDD https://t.co/AMlMeJEJRP,xoShaaan,1,5,38,0,
136,1.38935E+18,https://twitter.com/xoShaaan/status/1389348817720418305,2021-05-03 22:39:05+00:00,"two things:

1. i am uploading a new vlog shortly
2. should i film a bathroom skincare declutter and spring clean?",xoShaaan,17,7,203,0,
137,1.389E+18,https://twitter.com/xoShaaan/status/1388998838451507200,2021-05-02 23:28:24+00:00,FULL FACE of CLIO MAKEUP! &amp; giveaway! 😇✨ sexy date night kbeauty makeup https://t.co/SNwiq42ELA https://t.co/GTkgXA7PE4,xoShaaan,2,3,79,1,
138,1.3879E+18,https://twitter.com/xoShaaan/status/1387902589967110144,2021-04-29 22:52:18+00:00,DECLUTTER! ♻️ foundations and concealers! 💕 MAKEUP ORGANISATION 2021 https://t.co/3cw6v9lsAX https://t.co/B5fBg3FPzP,xoShaaan,1,6,66,0,
139,1.38788E+18,https://twitter.com/xoShaaan/status/1387877355457114112,2021-04-29 21:12:01+00:00,We’ve restocked ✨ https://t.co/Ujj3keljkR,xoShaaan,2,1,30,0,
140,1.38769E+18,https://twitter.com/xoShaaan/status/1387689887684448264,2021-04-29 08:47:05+00:00,"Top two YouTube videos ever in existence:

1. https://t.co/KiwGVmOmlG

2. https://t.co/En3g0yuDRe",xoShaaan,5,4,39,0,
141,1.38754E+18,https://twitter.com/xoShaaan/status/1387535800636645377,2021-04-28 22:34:48+00:00,Hot girls drink iced coffee,xoShaaan,47,1270,4545,142,
142,1.38736E+18,https://twitter.com/xoShaaan/status/1387358063238160386,2021-04-28 10:48:32+00:00,I hope I see some aliens before I die,xoShaaan,26,369,1624,34,
143,1.38715E+18,https://twitter.com/xoShaaan/status/1387150052771041280,2021-04-27 21:01:59+00:00,Good morning I’m tired,xoShaaan,4,23,157,1,
144,1.38679E+18,https://twitter.com/xoShaaan/status/1386786211964997632,2021-04-26 20:56:12+00:00,this makeup gave me a rash lol 🤒 GRWM https://t.co/AQ7r50HHIS https://t.co/Jkamfwx733,xoShaaan,2,6,82,0,
145,1.38542E+18,https://twitter.com/xoShaaan/status/1385415068834099201,2021-04-23 02:07:46+00:00,9 years ago memory on facebook… that’s gotta be St Germaine https://t.co/kk7S3TBDPN,xoShaaan,10,7,497,0,
146,1.38533E+18,https://twitter.com/xoShaaan/status/1385330910141108227,2021-04-22 20:33:21+00:00,first impressions 🤔  $115?! 💸 Bobbi Brown Intensive Skin Serum Foundation SPF25 https://t.co/9IBwNKmz84 https://t.co/83lZqvnoSX,xoShaaan,2,5,56,0,
147,1.38502E+18,https://twitter.com/xoShaaan/status/1385024617090220037,2021-04-22 00:16:15+00:00,today I fake tanned and am getting my brows done… gonna feel brand new,xoShaaan,2,7,149,0,
148,1.38478E+18,https://twitter.com/xoShaaan/status/1384776427308937223,2021-04-21 07:50:02+00:00,"what is something that makes you feel like you are really aging?

for me its when i see vintage film/photos and realise the people in them suddenly look younger than me. just in bad quality. hahahaha",xoShaaan,26,6,169,3,
149,1.38461E+18,https://twitter.com/xoShaaan/status/1384607235423178761,2021-04-20 20:37:44+00:00,I know i’m late but I have FINALLY purchased from glossier and rare and used a shipping provider to get it to me so I can film my opinions! People have been asking since forever ago haha,xoShaaan,3,7,130,0,
150,1.38431E+18,https://twitter.com/xoShaaan/status/1384306085209669637,2021-04-20 00:41:04+00:00,new vlog coming!,xoShaaan,3,4,51,1,
151,1.38391E+18,https://twitter.com/xoShaaan/status/1383911755521294344,2021-04-18 22:34:09+00:00,I had such vivid dreams of nana and grandad last night and now I’ve woken up and feel suddenly shit bc I remember they’re gone,xoShaaan,14,6,355,0,
152,1.38291E+18,https://twitter.com/xoShaaan/status/1382912074729222144,2021-04-16 04:21:46+00:00,am i the only one who looooves styling my freshly washed hair?,xoShaaan,8,5,184,0,
153,1.38285E+18,https://twitter.com/xoShaaan/status/1382846145597038593,2021-04-15 23:59:47+00:00,My day is better now https://t.co/Uk5ZhWDYMA,xoShaaan,5,13,403,1,
154,1.38285E+18,https://twitter.com/xoShaaan/status/1382845403846955008,2021-04-15 23:56:50+00:00,You guys are so sweet. I’m gonna film first bc I love filming then I’m gonna chillllll TGIF 💓✨ https://t.co/Y8MByjETPK,xoShaaan,1,2,48,0,
155,1.38282E+18,https://twitter.com/xoShaaan/status/1382821475942486017,2021-04-15 22:21:46+00:00,Wow I don’t want to do anything today except sit in bed and scroll on my phone,xoShaaan,4,207,861,9,
156,1.38281E+18,https://twitter.com/xoShaaan/status/1382809438898114560,2021-04-15 21:33:56+00:00,Honestly the drama in my life right now lol I can’t wait for it to be over so I can spill it all to you. So fucked,xoShaaan,23,46,1141,2,
157,1.38244E+18,https://twitter.com/xoShaaan/status/1382437313498603524,2021-04-14 20:55:14+00:00,Hayfever can suck a 🍆,xoShaaan,2,19,218,0,
158,1.38215E+18,https://twitter.com/xoShaaan/status/1382146212082589697,2021-04-14 01:38:30+00:00,i just had the most perfect avocado on toast and my mood is instantly lifted,xoShaaan,6,9,238,0,
159,1.23172E+18,https://twitter.com/xoShaaan/status/1231724462048866304,2020-02-23 23:36:10+00:00,Obsessed with how this came out 💕🥺 @MorpheBrushes x @JeffreeStar  https://t.co/RkL3MiogaZ https://t.co/GLV9AM37Z1,xoShaaan,2,9,209,0,
160,1.10286E+18,https://twitter.com/xoShaaan/status/1102864994130120704,2019-03-05 09:34:39+00:00,"You glow differently when you’re happy 💕🥰 I need to buy more cute robes... this one was a gift from @hudabeauty 👀 and no I’m not pregnant it’s my posture 😂 new grwm chatty video on this look (hair, makeup and my outfit) is now up btw 💜 https://t.co/SY0fygnosA #shaaanxo https://t.co/sHiRsCtaQq",xoShaaan,7,8,291,0,['shaaanxo']
161,1.1137E+18,https://twitter.com/xoShaaan/status/1113698435826196480,2019-04-04 07:02:53+00:00,@NikkieTutorials tag yourself im nikkie,xoShaaan,4,4,591,0,
162,1.10059E+18,https://twitter.com/xoShaaan/status/1100589245918437376,2019-02-27 02:51:38+00:00,@jamescharles @Jenna_Marbles I didn’t know how much I needed this video 😍,xoShaaan,3,1,343,1,
163,1.19359E+18,https://twitter.com/Lisa_Eldridge/status/1193594712541859841,2019-11-10 18:22:10+00:00,@gingerpersian @davelackie Thank you 😊 it’s funny you should say you are always asked what you are wearing... I hear that a lot fro my customers. One friend of mine describes them as men magnets because guys approach a lot saying they like her lipstick 😂😂😍😍,Lisa_Eldridge,1,7,77,0,
164,1.19356E+18,https://twitter.com/Lisa_Eldridge/status/1193559731048243200,2019-11-10 16:03:09+00:00,RT @davelackie: The incredible @Lisa_Eldridge is back with her New Velvets Lipstick Collection. See why these lipsticks sell out in literally minutes: https://t.co/HbLr9tRle1 The lipstick bullets look like they've been wrapped in velvet fabric. Amazing! https://t.co/HylsNmmd1K,Lisa_Eldridge,3,14,73,2,
165,1.15735E+18,https://twitter.com/Lisa_Eldridge/status/1157348409130594304,2019-08-02 17:52:17+00:00,Thanks Dave!! 💃🏻RT @davelackie: On the @Cityline set this morning and I actually have Lisa Eldridge’s red velvet collection to show on camera. The are beautiful!! https://t.co/LM1COXMzJQ,Lisa_Eldridge,4,8,51,2,
166,1.23737E+18,https://twitter.com/Lisa_Eldridge/status/1237367399164370946,2020-03-10 13:19:11+00:00,BEST NICHE BEAUTY BRAND 🌟🌟🌟 So shocked and delighted to hear I’ve won the @temptalia readers annual beauty awards in the ‘Best Niche Beauty Brand’ category . Thank you so much I cannot believe this - such a huge and… https://t.co/lM8kUcCjXu,Lisa_Eldridge,3,3,109,2,
167,1.55341E+18,https://twitter.com/Lisa_Eldridge/status/1553413575544299520,2022-07-30 16:13:52+00:00,"‘My New Summer Favourite’ @elenisbeautyworld 

‘This really is the perfect Pink’  @valerierpark 

This coastal pink is getting rosy reviews 💖 

Rosy Shell 🐚 The super pretty, rosy hue of the summer 

#lisaeldridge #lisaeldridgemakeup #rosyshell #lipstick #summer #pink #makeup https://t.co/RU8AFgoXTv",Lisa_Eldridge,2,1,20,0,"['lisaeldridge', 'lisaeldridgemakeup', 'rosyshell', 'lipstick', 'summer', 'pink', 'makeup']"
168,1.55264E+18,https://twitter.com/Lisa_Eldridge/status/1552642985631911945,2022-07-28 13:11:49+00:00,"EPIC NEWNESS just landed at the pop up today!!! 6 STUNNING New shades of Liquid Lurex ✨ available exclusively at the store now!! ✨

Online global launch is coming soon for delivery straight from my site 🚀  xx https://t.co/4yArkC3x0p",Lisa_Eldridge,4,6,82,3,
169,1.55156E+18,https://twitter.com/Lisa_Eldridge/status/1551555818797076482,2022-07-25 13:11:48+00:00,"Lights ✨ Camera 📸 Colour 💄

Fashion designer Camille Liu applying Strawberry Shock 🍓 at my Carnival of Colour Pop-Up Store

📸 
@jessielilyadams

@coventgardenldn

#lisaeldridgemakeup #lisaeldridge #lipstick #strawberryshock #london #coventgarden #redlips #summer https://t.co/Kef69k3u7G",Lisa_Eldridge,2,2,20,0,"['lisaeldridgemakeup', 'lisaeldridge', 'lipstick', 'strawberryshock', 'london', 'coventgarden', 'redlips', 'summer']"
