sentiment,username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags,processed,cleantext_no_spell,cleantext_no_spell_no_lemma
0,neurosensum,False,79,"8️⃣ days are left for our upcoming #webinar on Indonesian Beauty Trends and Neuro-Marketing 🤩

Tap here to grab your seats now 👉https://t.co/DtZJIcd9rb

Mark the date📌
📆Thursday, 9th June 2022
🕑2 pm Jakarta time

#neuromarketing #indonesia #marketingresearch #beautytrends https://t.co/SdqI2Ewye0",2022-06-03 08:19:54+00:00,Argentina,0,1,1,https://twitter.com/neurosensum/status/1532638191999922176,"['webinar', 'neuromarketing', 'indonesia', 'marketingresearch', 'beautytrends']",recap_8 days be leave for our upcoming on indonesian beauty trend and neuro market star strike tap here to grab your seat now backhand_index_pointing_right mark the date pushpin tear off_calendar thursday 9th june 2022 two_o clock 2 pm jakarta time,recap_8 days be leave for our upcoming on indonesian beauty trend and neuro market star strike tap here to grab your seat now backhand_index_pointing_right mark the date pushpin tear off_calendar thursday 9th june 2022 two_o clock 2 pm jakarta time,recap_8 days be leave for our upcoming on indonesian beauty trend and neuro market star strike tap here to grab your seat now backhand_index_pointing_right mark the date pushpin tear off_calendar thursday 9th june 2022 two_o clock 2 pm jakarta time
1,time_raki,False,5,"Proactiv Hydrating Facial Toner for Sensitive Skin - Alochol Free Toner for Face Care - Pore Tightening Glycolic Acid and Witch Hazel Formula - Acne Toner to Balance Skin and Remove Impurities, 6 oz.

Alcoholvisit this link&gt;&gt; https://t.co/7ZTGOyALTC
#facecare #facewash #Skin",2022-08-19 10:48:56+00:00,Argentina,0,0,1,https://twitter.com/time_raki/status/1560579562173394945,"['facecare', 'facewash', 'Skin']",proactive hydration facial tower for sensitive skin alcohol free tower for face care pore tighten glycol acid and witch hazel formula acne tower to balance skin and remove impurities 6 oz alcoholvisit this link gt gt,proactive hydration facial tower for sensitive skin alcohol free tower for face care pore tighten glycol acid and witch hazel formula acne tower to balance skin and remove impurities 6 oz alcoholvisit this link gt gt,proactive hydration facial tower for sensitive skin alcohol free tower for face care pore tighten glycol acid and witch hazel formula acne tower to balance skin and remove impurities 6 oz alcoholvisit this link gt gt
0,AikenMalaysia,False,747,"#AikenVitaCBright

We’ve got a new range coming soon!! 😲🤩🤩

Stay tuned on our FB and IG page for more updates! 

#Aikenmalaysia #newskincare #AikenVitaCBright https://t.co/s2CnvGxYRB",2022-03-01 03:24:17+00:00,Argentina,0,1,11,https://twitter.com/AikenMalaysia/status/1498499339525947393,"['AikenVitaCBright', 'Aikenmalaysia', 'newskincare', 'AikenVitaCBright']",we have get a new range come soon astonished_face star strike star strike stay tune on our fb and ig page for more update,we have get a new range come soon astonished_face star strike star strike stay tune on our fb and ig page for more update,we have get a new range come soon astonished_face star strike star strike stay tune on our fb and ig page for more update
0,PrettyPriice,False,729,"Come Shop &amp; book with me all professional products with a licensed esthetician! 
#Dermalogica 
#licensedesthtician 
#facials
#waxing
#walnutcreek https://t.co/Y0TP3Wr08N",2022-07-19 18:49:02+00:00,Argentina,0,1,0,https://twitter.com/PrettyPriice/status/1549466361394368512,"['Dermalogica', 'licensedesthtician', 'facials', 'waxing', 'walnutcreek']",come shop amp book with me all professional products with a license esthetician,come shop amp book with me all professional products with a license esthetician,come shop amp book with me all professional products with a license esthetician
0,bluemercury,False,12059,Are we the only ones? #skincarelovers #skincare https://t.co/OH94pscaje,2022-08-30 22:23:06+00:00,Argentina,1,0,4,https://twitter.com/bluemercury/status/1564740522853416960,"['skincarelovers', 'skincare']",be we the only ones,be we the only ones,be we the only ones
0,JaneCowanWax,False,449,"Education never ends in my field!❤️💙🤍

#dermalogica #dermalogicaskincare #dermalogicapro #pinkmoonpdxskincare #pinkmoonpdx #antiaging @ Pink Moon, fka Jane Cowan, Facials and Waxing https://t.co/tbjZAUnWhe",2022-08-01 00:07:06+00:00,Argentina,0,0,0,https://twitter.com/JaneCowanWax/status/1553895059396956160,"['dermalogica', 'dermalogicaskincare', 'dermalogicapro', 'pinkmoonpdxskincare', 'pinkmoonpdx', 'antiaging']",education never end in my field red_heart blue_heart white_heart pink moon fa jane conan facial and wave,education never end in my field red_heart blue_heart white_heart pink moon fa jane conan facial and wave,education never end in my field red_heart blue_heart white_heart pink moon fa jane conan facial and wave
0,Kasdeya83,False,197,Wild Science Lab Bright Start SPF 30 Broad Spectrum UV Shield 10ml #skincare #skincareroutine #skincareproducts #beauty #skincaretips #SPF30 #wildscience https://t.co/DU7hvU0Lmu #eBay via @eBay_UK,2022-08-29 13:24:50+00:00,Argentina,0,0,0,https://twitter.com/Kasdeya83/status/1564242675800358912,"['skincare', 'skincareroutine', 'skincareproducts', 'beauty', 'skincaretips', 'SPF30', 'wildscience', 'eBay']",wild science lab bright start spf 30 broad spectrum uv shield 10ml via,wild science lab bright start spf 30 broad spectrum uv shield 10ml via,wild science lab bright start spf 30 broad spectrum uv shield 10ml via
1,FayesLuxury,False,2,"The Absolute Restoring Eye Cream, 30 DOSE 

A powerful targeted treatment to lift, firm, and revitalize.

#antiaging #skincare #healthyskin #glowingskin #skin #skincareroutine #skincaretips #antiagingskincare

https://t.co/dZ3T0TqQzl",2022-08-28 08:07:42+00:00,Argentina,0,1,0,https://twitter.com/FayesLuxury/status/1563800475710939137,"['antiaging', 'skincare', 'healthyskin', 'glowingskin', 'skin', 'skincareroutine', 'skincaretips', 'antiagingskincare']",the absolute restore eye cream 30 dose a powerful target treatment to lift firm and revitalize,the absolute restore eye cream 30 dose a powerful target treatment to lift firm and revitalize,the absolute restore eye cream 30 dose a powerful target treatment to lift firm and revitalize
1,lexandjong,False,14,Treat your skin to a NEW lush &amp; comforting cleansing experience while knowing you're treating your skin to a proper clean like no other.  Detoxifying foam technology lifts &amp; absorbs irritating  impurities while respecting your skin's delicate moisture mantle. #newskincare https://t.co/bHfFt8F9JN,2022-03-07 17:00:45+00:00,Argentina,0,0,0,https://twitter.com/lexandjong/status/1500879133953474560,['newskincare'],treat your skin to a new lush amp conform cleanse experience while know you be treat your skin to a proper clean like no other detoxify foam technology lift amp absorb irritate impurities while respect your skin s delicate moisture mantle,treat your skin to a new lush amp conform cleanse experience while know you be treat your skin to a proper clean like no other detoxify foam technology lift amp absorb irritate impurities while respect your skin s delicate moisture mantle,treat your skin to a new lush amp conform cleanse experience while know you be treat your skin to a proper clean like no other detoxify foam technology lift amp absorb irritate impurities while respect your skin s delicate moisture mantle
0,NetElixir,False,1825,"Highlights of this week's #nxtrends include #podcast advertising is soaring above traditional forms of advertising and Gen Z is responding well to #BeReal's authentic photo sharing app. 

#Spotify #beautytrends https://t.co/V0RYpJMsc5",2022-08-08 20:01:20+00:00,Argentina,0,0,0,https://twitter.com/NetElixir/status/1556732312456515585,"['nxtrends', 'podcast', 'BeReal', 'Spotify', 'beautytrends']",highlight of this week s include advertise be soar above traditional form of advertise and gen z be respond well to authentic photo share app,highlight of this week s include advertise be soar above traditional form of advertise and gen z be respond well to authentic photo share app,highlight of this week s include advertise be soar above traditional form of advertise and gen z be respond well to authentic photo share app
0,Carolyn08299662,False,328,"Start healing your hair with our products with https://t.co/XtIXvvIGYW 
#haircare #hairgrow #hairproducts #haircareroutine  #care #selfcare  #healthyhair #GlowUp  #haircaretips https://t.co/cbI0FAKSGN",2022-08-23 07:36:26+00:00,Argentina,0,0,0,https://twitter.com/Carolyn08299662/status/1561980670599016449,"['haircare', 'hairgrow', 'hairproducts', 'haircareroutine', 'care', 'selfcare', 'healthyhair', 'GlowUp', 'haircaretips']",start heal your hair with our products with,start heal your hair with our products with,start heal your hair with our products with
1,d_rizsha,False,47,"Try Me Tweet Me with @stylekorean_global 😍😍😍

@tocobo_official @heimish_cosmetic @jumiso_global @cosrx @betheskin 

Can't wait to share my experience with these products. 😉

#korean #skincare #campaign https://t.co/PgZO1tdruS",2022-04-05 04:19:26+00:00,Israel,0,0,1,https://twitter.com/d_rizsha/status/1511196793849397253,"['korean', 'skincare', 'campaign']",try me tweet me with smiling_face_with_heart eye smiling_face_with_heart eye smiling_face_with_heart eye cannot wait to share my experience with these products winning_face,try me tweet me with smiling_face_with_heart eye smiling_face_with_heart eye smiling_face_with_heart eye cannot wait to share my experience with these products winning_face,try me tweet me with smiling_face_with_heart eye smiling_face_with_heart eye smiling_face_with_heart eye cannot wait to share my experience with these products winning_face
1,beautiscience,False,146,"✨S•A•T•U•R•D•A•Y   S•K•I•N✨

Sleep, beauty! 

The answer is sleep. Your body needs time to rest and replenish. Give it that. Give your skin downtime. 

We all need a nap anyway 😘

#skincare #skintips #naptime #southlaketx #skinaesthetic #thelabmedspa https://t.co/wn7WmvSuG4",2022-08-20 22:13:42+00:00,Argentina,1,0,1,https://twitter.com/beautiscience/status/1561114277397897216,"['skincare', 'skintips', 'naptime', 'southlaketx', 'skinaesthetic', 'thelabmedspa']",spark s a t you r d a y s k i n spark sleep beauty the answer be sleep your body need time to rest and replenish give it that give your skin downside we all need a nap anyway face_blowing_a_kiss,spark s a t you r d a y s k i n spark sleep beauty the answer be sleep your body need time to rest and replenish give it that give your skin downside we all need a nap anyway face_blowing_a_kiss,spark s a t you r d a y s k i n spark sleep beauty the answer be sleep your body need time to rest and replenish give it that give your skin downside we all need a nap anyway face_blowing_a_kiss
0,millionairebty,False,19,"The Perfect Pair!🧡

Tag a friend who needs this in their life :)

#millionairebeauty  #skincare #skincareroutine #skincareaddict #skincareproducts #skincareluxury #skincarejunkie #skincaretips #luxuryskincare #alwaysgettingbetter #perfectpair https://t.co/ZycwVtqy4t",2022-07-28 17:05:01+00:00,Argentina,0,2,1,https://twitter.com/millionairebty/status/1552701675542020097,"['millionairebeauty', 'skincare', 'skincareroutine', 'skincareaddict', 'skincareproducts', 'skincareluxury', 'skincarejunkie', 'skincaretips', 'luxuryskincare', 'alwaysgettingbetter', 'perfectpair']",the perfect pair orange_heart tag a friend who need this in their life smiley,the perfect pair orange_heart tag a friend who need this in their life smiley,the perfect pair orange_heart tag a friend who need this in their life smiley
0,GoddessStore,False,487,Every day is showtime. How will I show up today? #showtime #decisionday #justshowup #gowiththeflow #putonyourbiggirlpanties #makeuptransformation #memories #dance #dancer #coach #selfcare @ Shakti Dance Goddess https://t.co/fPfBWzo0NG,2022-03-22 13:21:26+00:00,Australia,0,0,0,https://twitter.com/GoddessStore/status/1506259758839484418,"['showtime', 'decisionday', 'justshowup', 'gowiththeflow', 'putonyourbiggirlpanties', 'makeuptransformation', 'memories', 'dance', 'dancer', 'coach', 'selfcare']",every day be showtime how will i show up today shaft dance goddess,every day be showtime how will i show up today shaft dance goddess,every day be showtime how will i show up today shaft dance goddess
0,erabeautyusa,False,711,"SKIN Era Face Foundation Y5 &amp; Y7
Quick GRWM 😘 For enquiries on bookings or makeup lessons: Email or WA 0845729476 Check out our Sunniesface &amp; Alyssatbeauty range on https://t.co/a4wov30ceb
___________________________
#erabeautyusa #protips #bridalmakeup ##makeuplessons https://t.co/moGVONyQdS",2022-05-26 19:44:16+00:00,Argentina,0,0,1,https://twitter.com/erabeautyusa/status/1529911315703156737,"['erabeautyusa', 'protips', 'bridalmakeup', 'makeuplessons']",skin era face foundation y5 amp y7 quick gram face_blowing_a_kiss for enquiries on book or makeup lessons email or wa 0845729476 check out our sunniesface amp alyssatbeauty range on ___________________________,skin era face foundation y5 amp y7 quick gram face_blowing_a_kiss for enquiries on book or makeup lessons email or wa 0845729476 check out our sunniesface amp alyssatbeauty range on ___________________________,skin era face foundation y5 amp y7 quick gram face_blowing_a_kiss for enquiries on book or makeup lessons email or wa 0845729476 check out our sunniesface amp alyssatbeauty range on ___________________________
